product_id,product_name,product_type,year,week,banner,price_,week_year,mdlz_product
425,lipton te yellow,25 poser,2019,38,KIWI,24.3,2019_38,False
425,lipton te yellow,25 poser,2019,38,MENY,26.9,2019_38,False
425,lipton te yellow,25 poser,2019,38,OBS,25.0,2019_38,False
425,lipton te yellow,25 poser,2019,38,REMA,24.4,2019_38,False
425,lipton te yellow,25 poser,2019,38,SPAR,26.9,2019_38,False
425,lipton te yellow,25 poser,2019,38,EXTRA,24.6,2019_38,False
203,wasa rugsprø,200gr,2019,38,KIWI,3.3,2019_38,False
203,wasa rugsprø,200gr,2019,38,MENY,5.5,2019_38,False
203,wasa rugsprø,200gr,2019,38,OBS,3.6,2019_38,False
203,wasa rugsprø,200gr,2019,38,REMA,3.4,2019_38,False
203,wasa rugsprø,200gr,2019,38,SPAR,5.5,2019_38,False
203,wasa rugsprø,200gr,2019,38,EXTRA,3.4,2019_38,False
253,bixit original,300 gram,2019,38,KIWI,15.9,2019_38,False
253,bixit original,300 gram,2019,38,MENY,17.9,2019_38,False
253,bixit original,300 gram,2019,38,OBS,17.5,2019_38,False
253,bixit original,300 gram,2019,38,REMA,15.9,2019_38,False
253,bixit original,300 gram,2019,38,SPAR,17.9,2019_38,False
253,bixit original,300 gram,2019,38,EXTRA,16.0,2019_38,False
432,mariekjeks,200 gram,2019,38,KIWI,10.4,2019_38,False
432,mariekjeks,200 gram,2019,38,MENY,12.5,2019_38,False
432,mariekjeks,200 gram,2019,38,OBS,10.9,2019_38,False
432,mariekjeks,200 gram,2019,38,REMA,10.5,2019_38,False
432,mariekjeks,200 gram,2019,38,SPAR,11.5,2019_38,False
432,mariekjeks,200 gram,2019,38,EXTRA,10.7,2019_38,False
73,coca cola,"1,5 liter",2019,38,KIWI,31.7,2019_38,False
73,coca cola,"1,5 liter",2019,38,MENY,34.9,2019_38,False
73,coca cola,"1,5 liter",2019,38,OBS,31.9,2019_38,False
73,coca cola,"1,5 liter",2019,38,REMA,31.7,2019_38,False
73,coca cola,"1,5 liter",2019,38,SPAR,38.9,2019_38,False
73,coca cola,"1,5 liter",2019,38,EXTRA,31.9,2019_38,False
309,dobbeldusch sport,250 ml,2019,38,KIWI,17.2,2019_38,False
309,dobbeldusch sport,250 ml,2019,38,MENY,19.0,2019_38,False
309,dobbeldusch sport,250 ml,2019,38,OBS,17.7,2019_38,False
309,dobbeldusch sport,250 ml,2019,38,REMA,17.3,2019_38,False
309,dobbeldusch sport,250 ml,2019,38,SPAR,18.9,2019_38,False
309,dobbeldusch sport,250 ml,2019,38,EXTRA,17.4,2019_38,False
353,whiskas sticks laks,1 stk,2019,38,KIWI,10.0,2019_38,False
353,whiskas sticks laks,1 stk,2019,38,MENY,11.5,2019_38,False
353,whiskas sticks laks,1 stk,2019,38,OBS,6.3,2019_38,False
353,whiskas sticks laks,1 stk,2019,38,REMA,10.0,2019_38,False
353,whiskas sticks laks,1 stk,2019,38,SPAR,11.9,2019_38,False
353,whiskas sticks laks,1 stk,2019,38,EXTRA,10.0,2019_38,False
390,jif baderom spray,500 ml,2019,38,KIWI,29.8,2019_38,False
390,jif baderom spray,500 ml,2019,38,MENY,32.5,2019_38,False
390,jif baderom spray,500 ml,2019,38,OBS,31.6,2019_38,False
390,jif baderom spray,500 ml,2019,38,REMA,29.9,2019_38,False
390,jif baderom spray,500 ml,2019,38,SPAR,32.9,2019_38,False
390,jif baderom spray,500 ml,2019,38,EXTRA,30.1,2019_38,False
391,jif kjøkken spray,500 ml,2019,38,KIWI,31.6,2019_38,False
391,jif kjøkken spray,500 ml,2019,38,MENY,37.1,2019_38,False
391,jif kjøkken spray,500 ml,2019,38,OBS,33.4,2019_38,False
391,jif kjøkken spray,500 ml,2019,38,REMA,31.7,2019_38,False
391,jif kjøkken spray,500 ml,2019,38,SPAR,34.5,2019_38,False
391,jif kjøkken spray,500 ml,2019,38,EXTRA,31.8,2019_38,False
65,omo color,"1,17 kg",2019,38,KIWI,44.4,2019_38,False
65,omo color,"1,17 kg",2019,38,MENY,48.5,2019_38,False
65,omo color,"1,17 kg",2019,38,OBS,45.5,2019_38,False
65,omo color,"1,17 kg",2019,38,REMA,44.5,2019_38,False
65,omo color,"1,17 kg",2019,38,SPAR,48.9,2019_38,False
65,omo color,"1,17 kg",2019,38,EXTRA,44.6,2019_38,False
496,wc duck blått,1 stk,2019,38,KIWI,11.2,2019_38,False
496,wc duck blått,1 stk,2019,38,MENY,12.5,2019_38,False
496,wc duck blått,1 stk,2019,38,OBS,11.7,2019_38,False
496,wc duck blått,1 stk,2019,38,REMA,11.3,2019_38,False
496,wc duck blått,1 stk,2019,38,SPAR,12.5,2019_38,False
496,wc duck blått,1 stk,2019,38,EXTRA,11.3,2019_38,False
120,møllers tran,500 ml Naturell,2019,38,KIWI,107.5,2019_38,False
120,møllers tran,500 ml Naturell,2019,38,MENY,116.0,2019_38,False
120,møllers tran,500 ml Naturell,2019,38,OBS,113.0,2019_38,False
120,møllers tran,500 ml Naturell,2019,38,REMA,107.5,2019_38,False
120,møllers tran,500 ml Naturell,2019,38,SPAR,115.0,2019_38,False
120,møllers tran,500 ml Naturell,2019,38,EXTRA,107.7,2019_38,False
237,barberskum regular,200 ml,2019,38,KIWI,17.1,2019_38,False
237,barberskum regular,200 ml,2019,38,MENY,19.6,2019_38,False
237,barberskum regular,200 ml,2019,38,OBS,18.6,2019_38,False
237,barberskum regular,200 ml,2019,38,REMA,17.1,2019_38,False
237,barberskum regular,200 ml,2019,38,SPAR,18.9,2019_38,False
237,barberskum regular,200 ml,2019,38,EXTRA,17.3,2019_38,False
230,avløpsåpner pulver plumbo,600 gr,2019,38,KIWI,57.2,2019_38,False
230,avløpsåpner pulver plumbo,600 gr,2019,38,MENY,66.9,2019_38,False
230,avløpsåpner pulver plumbo,600 gr,2019,38,OBS,61.5,2019_38,False
230,avløpsåpner pulver plumbo,600 gr,2019,38,REMA,57.3,2019_38,False
230,avløpsåpner pulver plumbo,600 gr,2019,38,SPAR,62.9,2019_38,False
230,avløpsåpner pulver plumbo,600 gr,2019,38,EXTRA,57.5,2019_38,False
259,bounty trio,85 gr,2019,38,KIWI,9.5,2019_38,False
259,bounty trio,85 gr,2019,38,MENY,11.9,2019_38,False
259,bounty trio,85 gr,2019,38,OBS,9.9,2019_38,False
259,bounty trio,85 gr,2019,38,REMA,9.5,2019_38,False
259,bounty trio,85 gr,2019,38,SPAR,12.9,2019_38,False
259,bounty trio,85 gr,2019,38,EXTRA,9.6,2019_38,False
278,lion king sjokolade,60 gram,2019,38,KIWI,9.9,2019_38,False
278,lion king sjokolade,60 gram,2019,38,MENY,12.5,2019_38,False
278,lion king sjokolade,60 gram,2019,38,OBS,10.3,2019_38,False
278,lion king sjokolade,60 gram,2019,38,REMA,9.9,2019_38,False
278,lion king sjokolade,60 gram,2019,38,SPAR,12.5,2019_38,False
278,lion king sjokolade,60 gram,2019,38,EXTRA,9.9,2019_38,False
163,smash,200 gr,2019,38,KIWI,35.2,2019_38,False
163,smash,200 gr,2019,38,MENY,38.5,2019_38,False
163,smash,200 gr,2019,38,OBS,37.6,2019_38,False
163,smash,200 gr,2019,38,REMA,35.2,2019_38,False
163,smash,200 gr,2019,38,SPAR,38.9,2019_38,False
163,smash,200 gr,2019,38,EXTRA,35.3,2019_38,False
434,melkehjerter freia,130 gr,2019,38,KIWI,41.9,2019_38,True
434,melkehjerter freia,130 gr,2019,38,MENY,45.9,2019_38,True
434,melkehjerter freia,130 gr,2019,38,OBS,42.7,2019_38,True
434,melkehjerter freia,130 gr,2019,38,REMA,41.9,2019_38,True
434,melkehjerter freia,130 gr,2019,38,SPAR,45.9,2019_38,True
434,melkehjerter freia,130 gr,2019,38,EXTRA,41.9,2019_38,True
453,pepe lakris big,32 gram,2019,38,KIWI,12.1,2019_38,False
453,pepe lakris big,32 gram,2019,38,MENY,13.9,2019_38,False
453,pepe lakris big,32 gram,2019,38,OBS,13.2,2019_38,False
453,pepe lakris big,32 gram,2019,38,REMA,12.2,2019_38,False
453,pepe lakris big,32 gram,2019,38,SPAR,13.5,2019_38,False
453,pepe lakris big,32 gram,2019,38,EXTRA,12.2,2019_38,False
10,champignon,1 kg,2019,39,KIWI,39.9,2019_39,False
10,champignon,1 kg,2019,39,MENY,43.9,2019_39,False
10,champignon,1 kg,2019,39,OBS,41.9,2019_39,False
10,champignon,1 kg,2019,39,REMA,39.9,2019_39,False
10,champignon,1 kg,2019,39,SPAR,41.9,2019_39,False
10,champignon,1 kg,2019,39,EXTRA,39.9,2019_39,False
7,isbergsalat,1 stk,2019,39,KIWI,19.9,2019_39,False
7,isbergsalat,1 stk,2019,39,MENY,22.9,2019_39,False
7,isbergsalat,1 stk,2019,39,OBS,19.9,2019_39,False
7,isbergsalat,1 stk,2019,39,REMA,19.9,2019_39,False
7,isbergsalat,1 stk,2019,39,SPAR,16.9,2019_39,False
7,isbergsalat,1 stk,2019,39,EXTRA,19.9,2019_39,False
9,blomkål,1 stk,2019,39,KIWI,19.9,2019_39,False
9,blomkål,1 stk,2019,39,MENY,21.9,2019_39,False
9,blomkål,1 stk,2019,39,OBS,20.9,2019_39,False
9,blomkål,1 stk,2019,39,REMA,19.9,2019_39,False
9,blomkål,1 stk,2019,39,SPAR,21.9,2019_39,False
9,blomkål,1 stk,2019,39,EXTRA,19.9,2019_39,False
21,revet ost original tine,300gr,2019,39,KIWI,32.0,2019_39,False
21,revet ost original tine,300gr,2019,39,MENY,34.9,2019_39,False
21,revet ost original tine,300gr,2019,39,OBS,33.7,2019_39,False
21,revet ost original tine,300gr,2019,39,REMA,32.1,2019_39,False
21,revet ost original tine,300gr,2019,39,SPAR,36.9,2019_39,False
21,revet ost original tine,300gr,2019,39,EXTRA,32.1,2019_39,False
578,gudbrandsdalsost skivet tine,130 gr,2019,39,KIWI,16.7,2019_39,False
578,gudbrandsdalsost skivet tine,130 gr,2019,39,MENY,18.9,2019_39,False
578,gudbrandsdalsost skivet tine,130 gr,2019,39,OBS,17.4,2019_39,False
578,gudbrandsdalsost skivet tine,130 gr,2019,39,REMA,16.8,2019_39,False
578,gudbrandsdalsost skivet tine,130 gr,2019,39,SPAR,18.9,2019_39,False
578,gudbrandsdalsost skivet tine,130 gr,2019,39,EXTRA,16.8,2019_39,False
526,jubelsalami,100 gr,2019,39,KIWI,30.0,2019_39,False
526,jubelsalami,100 gr,2019,39,MENY,32.9,2019_39,False
526,jubelsalami,100 gr,2019,39,OBS,32.2,2019_39,False
526,jubelsalami,100 gr,2019,39,REMA,30.1,2019_39,False
526,jubelsalami,100 gr,2019,39,SPAR,33.9,2019_39,False
526,jubelsalami,100 gr,2019,39,EXTRA,30.1,2019_39,False
23,grillpølser gilde,600 gr,2019,39,KIWI,27.9,2019_39,False
23,grillpølser gilde,600 gr,2019,39,MENY,33.5,2019_39,False
23,grillpølser gilde,600 gr,2019,39,OBS,29.9,2019_39,False
23,grillpølser gilde,600 gr,2019,39,REMA,28.0,2019_39,False
23,grillpølser gilde,600 gr,2019,39,SPAR,33.9,2019_39,False
23,grillpølser gilde,600 gr,2019,39,EXTRA,28.0,2019_39,False
24,kjøttdeig billigste type,400 gr,2019,39,KIWI,45.7,2019_39,False
24,kjøttdeig billigste type,400 gr,2019,39,MENY,45.7,2019_39,False
24,kjøttdeig billigste type,400 gr,2019,39,OBS,45.9,2019_39,False
24,kjøttdeig billigste type,400 gr,2019,39,REMA,45.7,2019_39,False
24,kjøttdeig billigste type,400 gr,2019,39,SPAR,45.9,2019_39,False
24,kjøttdeig billigste type,400 gr,2019,39,EXTRA,45.7,2019_39,False
27,kyllingfilet,1 kg,2019,39,KIWI,93.29,2019_39,False
27,kyllingfilet,1 kg,2019,39,MENY,120.71,2019_39,False
27,kyllingfilet,1 kg,2019,39,OBS,93.36,2019_39,False
27,kyllingfilet,1 kg,2019,39,REMA,93.35,2019_39,False
27,kyllingfilet,1 kg,2019,39,SPAR,93.5,2019_39,False
27,kyllingfilet,1 kg,2019,39,EXTRA,93.36,2019_39,False
32,lettrømme tine,3 dl,2019,39,KIWI,12.8,2019_39,False
32,lettrømme tine,3 dl,2019,39,MENY,13.5,2019_39,False
32,lettrømme tine,3 dl,2019,39,OBS,13.0,2019_39,False
32,lettrømme tine,3 dl,2019,39,REMA,12.8,2019_39,False
32,lettrømme tine,3 dl,2019,39,SPAR,15.9,2019_39,False
32,lettrømme tine,3 dl,2019,39,EXTRA,12.8,2019_39,False
29,helmelk tine,1 liter,2019,39,KIWI,18.9,2019_39,False
29,helmelk tine,1 liter,2019,39,MENY,19.8,2019_39,False
29,helmelk tine,1 liter,2019,39,OBS,18.9,2019_39,False
29,helmelk tine,1 liter,2019,39,REMA,18.9,2019_39,False
29,helmelk tine,1 liter,2019,39,SPAR,19.9,2019_39,False
29,helmelk tine,1 liter,2019,39,EXTRA,18.9,2019_39,False
199,tine sjokomelk,1 lit,2019,39,KIWI,16.9,2019_39,False
199,tine sjokomelk,1 lit,2019,39,MENY,18.9,2019_39,False
199,tine sjokomelk,1 lit,2019,39,OBS,17.3,2019_39,False
199,tine sjokomelk,1 lit,2019,39,REMA,17.0,2019_39,False
199,tine sjokomelk,1 lit,2019,39,SPAR,19.9,2019_39,False
199,tine sjokomelk,1 lit,2019,39,EXTRA,17.0,2019_39,False
35,tine meierismør,1/2 kilo,2019,39,KIWI,30.4,2019_39,False
35,tine meierismør,1/2 kilo,2019,39,MENY,34.9,2019_39,False
35,tine meierismør,1/2 kilo,2019,39,OBS,32.0,2019_39,False
35,tine meierismør,1/2 kilo,2019,39,REMA,30.5,2019_39,False
35,tine meierismør,1/2 kilo,2019,39,SPAR,37.9,2019_39,False
35,tine meierismør,1/2 kilo,2019,39,EXTRA,30.5,2019_39,False
41,grandiosa original,575 gr,2019,39,KIWI,41.0,2019_39,False
41,grandiosa original,575 gr,2019,39,MENY,43.7,2019_39,False
41,grandiosa original,575 gr,2019,39,OBS,42.3,2019_39,False
41,grandiosa original,575 gr,2019,39,REMA,41.1,2019_39,False
41,grandiosa original,575 gr,2019,39,SPAR,44.9,2019_39,False
41,grandiosa original,575 gr,2019,39,EXTRA,41.1,2019_39,False
47,makrell i tomat,Stabburet,2019,39,KIWI,13.2,2019_39,False
47,makrell i tomat,Stabburet,2019,39,MENY,14.2,2019_39,False
47,makrell i tomat,Stabburet,2019,39,OBS,13.9,2019_39,False
47,makrell i tomat,Stabburet,2019,39,REMA,13.3,2019_39,False
47,makrell i tomat,Stabburet,2019,39,SPAR,14.9,2019_39,False
47,makrell i tomat,Stabburet,2019,39,EXTRA,13.3,2019_39,False
46,nugatti original,500 gram,2019,39,KIWI,21.4,2019_39,False
46,nugatti original,500 gram,2019,39,MENY,22.9,2019_39,False
46,nugatti original,500 gram,2019,39,OBS,21.9,2019_39,False
46,nugatti original,500 gram,2019,39,REMA,21.5,2019_39,False
46,nugatti original,500 gram,2019,39,SPAR,23.5,2019_39,False
46,nugatti original,500 gram,2019,39,EXTRA,21.5,2019_39,False
84,bringebærsyltetøy nora,400 gr hjemmelaget,2019,39,KIWI,17.5,2019_39,False
84,bringebærsyltetøy nora,400 gr hjemmelaget,2019,39,MENY,19.4,2019_39,False
84,bringebærsyltetøy nora,400 gr hjemmelaget,2019,39,OBS,18.8,2019_39,False
84,bringebærsyltetøy nora,400 gr hjemmelaget,2019,39,REMA,17.6,2019_39,False
84,bringebærsyltetøy nora,400 gr hjemmelaget,2019,39,SPAR,18.9,2019_39,False
84,bringebærsyltetøy nora,400 gr hjemmelaget,2019,39,EXTRA,17.6,2019_39,False
76,picnicskinke stabburet,325 gr,2019,39,KIWI,35.7,2019_39,False
76,picnicskinke stabburet,325 gr,2019,39,MENY,39.9,2019_39,False
76,picnicskinke stabburet,325 gr,2019,39,OBS,38.3,2019_39,False
76,picnicskinke stabburet,325 gr,2019,39,REMA,35.8,2019_39,False
76,picnicskinke stabburet,325 gr,2019,39,SPAR,41.9,2019_39,False
76,picnicskinke stabburet,325 gr,2019,39,EXTRA,35.8,2019_39,False
519,"bog, gilde",325 gr,2019,39,KIWI,21.4,2019_39,False
519,"bog, gilde",325 gr,2019,39,MENY,23.5,2019_39,False
519,"bog, gilde",325 gr,2019,39,OBS,21.9,2019_39,False
519,"bog, gilde",325 gr,2019,39,REMA,21.5,2019_39,False
519,"bog, gilde",325 gr,2019,39,SPAR,23.5,2019_39,False
519,"bog, gilde",325 gr,2019,39,EXTRA,21.5,2019_39,False
224,amerikansk gryte,188 gram,2019,39,KIWI,14.5,2019_39,False
224,amerikansk gryte,188 gram,2019,39,MENY,15.7,2019_39,False
224,amerikansk gryte,188 gram,2019,39,OBS,14.8,2019_39,False
224,amerikansk gryte,188 gram,2019,39,REMA,14.6,2019_39,False
224,amerikansk gryte,188 gram,2019,39,SPAR,15.9,2019_39,False
224,amerikansk gryte,188 gram,2019,39,EXTRA,14.6,2019_39,False
111,tomatsuppe original,91 gr,2019,39,KIWI,12.6,2019_39,False
111,tomatsuppe original,91 gr,2019,39,MENY,13.9,2019_39,False
111,tomatsuppe original,91 gr,2019,39,OBS,13.5,2019_39,False
111,tomatsuppe original,91 gr,2019,39,REMA,12.7,2019_39,False
111,tomatsuppe original,91 gr,2019,39,SPAR,8.94,2019_39,False
111,tomatsuppe original,91 gr,2019,39,EXTRA,12.7,2019_39,False
124,bergensk fiskesuppe toro,81 gr,2019,39,KIWI,11.4,2019_39,False
124,bergensk fiskesuppe toro,81 gr,2019,39,MENY,12.9,2019_39,False
124,bergensk fiskesuppe toro,81 gr,2019,39,OBS,12.3,2019_39,False
124,bergensk fiskesuppe toro,81 gr,2019,39,REMA,11.5,2019_39,False
124,bergensk fiskesuppe toro,81 gr,2019,39,SPAR,11.34,2019_39,False
124,bergensk fiskesuppe toro,81 gr,2019,39,EXTRA,11.5,2019_39,False
210,kremet blomkålsuppe,Pose,2019,39,KIWI,15.4,2019_39,False
210,kremet blomkålsuppe,Pose,2019,39,MENY,16.7,2019_39,False
210,kremet blomkålsuppe,Pose,2019,39,OBS,16.5,2019_39,False
210,kremet blomkålsuppe,Pose,2019,39,REMA,15.5,2019_39,False
210,kremet blomkålsuppe,Pose,2019,39,SPAR,10.74,2019_39,False
210,kremet blomkålsuppe,Pose,2019,39,EXTRA,15.5,2019_39,False
350,fløtesaus toro,50 gram,2019,39,KIWI,14.5,2019_39,False
350,fløtesaus toro,50 gram,2019,39,MENY,16.5,2019_39,False
350,fløtesaus toro,50 gram,2019,39,OBS,14.8,2019_39,False
350,fløtesaus toro,50 gram,2019,39,REMA,14.6,2019_39,False
350,fløtesaus toro,50 gram,2019,39,SPAR,16.5,2019_39,False
350,fløtesaus toro,50 gram,2019,39,EXTRA,14.6,2019_39,False
101,dolmio classico,500 gr,2019,39,KIWI,17.1,2019_39,False
101,dolmio classico,500 gr,2019,39,MENY,18.9,2019_39,False
101,dolmio classico,500 gr,2019,39,OBS,18.0,2019_39,False
101,dolmio classico,500 gr,2019,39,REMA,17.2,2019_39,False
101,dolmio classico,500 gr,2019,39,SPAR,18.9,2019_39,False
101,dolmio classico,500 gr,2019,39,EXTRA,17.2,2019_39,False
482,"tacosaus medium, olp",230 gr,2019,39,KIWI,9.0,2019_39,False
482,"tacosaus medium, olp",230 gr,2019,39,MENY,12.9,2019_39,False
482,"tacosaus medium, olp",230 gr,2019,39,OBS,16.9,2019_39,False
482,"tacosaus medium, olp",230 gr,2019,39,REMA,9.1,2019_39,False
482,"tacosaus medium, olp",230 gr,2019,39,SPAR,14.5,2019_39,False
482,"tacosaus medium, olp",230 gr,2019,39,EXTRA,9.1,2019_39,False
59,nescafé gull refill,100 gr,2019,39,KIWI,34.5,2019_39,False
59,nescafé gull refill,100 gr,2019,39,MENY,38.9,2019_39,False
59,nescafé gull refill,100 gr,2019,39,OBS,37.5,2019_39,False
59,nescafé gull refill,100 gr,2019,39,REMA,34.6,2019_39,False
59,nescafé gull refill,100 gr,2019,39,SPAR,37.9,2019_39,False
59,nescafé gull refill,100 gr,2019,39,EXTRA,34.6,2019_39,False
100,smacks honnikorn,375 gr,2019,39,KIWI,21.8,2019_39,False
100,smacks honnikorn,375 gr,2019,39,MENY,23.9,2019_39,False
100,smacks honnikorn,375 gr,2019,39,OBS,22.3,2019_39,False
100,smacks honnikorn,375 gr,2019,39,REMA,21.9,2019_39,False
100,smacks honnikorn,375 gr,2019,39,SPAR,23.9,2019_39,False
100,smacks honnikorn,375 gr,2019,39,EXTRA,21.9,2019_39,False
536,quaker cruesli solfrokost,500 gram,2019,39,KIWI,30.2,2019_39,False
536,quaker cruesli solfrokost,500 gram,2019,39,MENY,34.5,2019_39,False
536,quaker cruesli solfrokost,500 gram,2019,39,OBS,32.4,2019_39,False
536,quaker cruesli solfrokost,500 gram,2019,39,REMA,30.3,2019_39,False
536,quaker cruesli solfrokost,500 gram,2019,39,SPAR,32.9,2019_39,False
536,quaker cruesli solfrokost,500 gram,2019,39,EXTRA,30.3,2019_39,False
417,krystal original,750 ml,2019,39,KIWI,19.1,2019_39,False
417,krystal original,750 ml,2019,39,MENY,21.5,2019_39,False
417,krystal original,750 ml,2019,39,OBS,19.5,2019_39,False
417,krystal original,750 ml,2019,39,REMA,19.2,2019_39,False
417,krystal original,750 ml,2019,39,SPAR,20.9,2019_39,False
417,krystal original,750 ml,2019,39,EXTRA,19.2,2019_39,False
390,jif baderom spray,500 ml,2019,39,KIWI,29.7,2019_39,False
390,jif baderom spray,500 ml,2019,39,MENY,32.5,2019_39,False
390,jif baderom spray,500 ml,2019,39,OBS,31.2,2019_39,False
390,jif baderom spray,500 ml,2019,39,REMA,29.8,2019_39,False
390,jif baderom spray,500 ml,2019,39,SPAR,32.5,2019_39,False
390,jif baderom spray,500 ml,2019,39,EXTRA,29.8,2019_39,False
69,melkesjokolade freia,200 gr,2019,39,KIWI,29.4,2019_39,True
69,melkesjokolade freia,200 gr,2019,39,MENY,29.9,2019_39,True
69,melkesjokolade freia,200 gr,2019,39,OBS,37.0,2019_39,True
69,melkesjokolade freia,200 gr,2019,39,REMA,29.5,2019_39,True
69,melkesjokolade freia,200 gr,2019,39,SPAR,41.9,2019_39,True
69,melkesjokolade freia,200 gr,2019,39,EXTRA,29.5,2019_39,True
302,daim dobbel freia,56 gr,2019,39,KIWI,9.5,2019_39,True
302,daim dobbel freia,56 gr,2019,39,MENY,16.9,2019_39,True
302,daim dobbel freia,56 gr,2019,39,OBS,17.3,2019_39,True
302,daim dobbel freia,56 gr,2019,39,REMA,9.6,2019_39,True
302,daim dobbel freia,56 gr,2019,39,SPAR,16.9,2019_39,True
302,daim dobbel freia,56 gr,2019,39,EXTRA,9.6,2019_39,True
9,blomkål,1 stk,2019,40,KIWI,19.8,2019_40,False
9,blomkål,1 stk,2019,40,MENY,21.8,2019_40,False
9,blomkål,1 stk,2019,40,OBS,19.9,2019_40,False
9,blomkål,1 stk,2019,40,REMA,19.8,2019_40,False
9,blomkål,1 stk,2019,40,SPAR,21.9,2019_40,False
9,blomkål,1 stk,2019,40,EXTRA,19.8,2019_40,False
173,kålrot,kg,2019,40,KIWI,18.8,2019_40,False
173,kålrot,kg,2019,40,MENY,24.9,2019_40,False
173,kålrot,kg,2019,40,OBS,9.9,2019_40,False
173,kålrot,kg,2019,40,REMA,18.8,2019_40,False
173,kålrot,kg,2019,40,SPAR,19.9,2019_40,False
173,kålrot,kg,2019,40,EXTRA,18.8,2019_40,False
509,kremost ananas og mandarin,125 gram,2019,40,KIWI,14.4,2019_40,False
509,kremost ananas og mandarin,125 gram,2019,40,MENY,15.9,2019_40,False
509,kremost ananas og mandarin,125 gram,2019,40,OBS,14.8,2019_40,False
509,kremost ananas og mandarin,125 gram,2019,40,REMA,14.5,2019_40,False
509,kremost ananas og mandarin,125 gram,2019,40,SPAR,15.9,2019_40,False
509,kremost ananas og mandarin,125 gram,2019,40,EXTRA,14.6,2019_40,False
77,gudbrandsdalsost tine,500 gr,2019,40,KIWI,46.7,2019_40,False
77,gudbrandsdalsost tine,500 gr,2019,40,MENY,49.9,2019_40,False
77,gudbrandsdalsost tine,500 gr,2019,40,OBS,49.2,2019_40,False
77,gudbrandsdalsost tine,500 gr,2019,40,REMA,46.8,2019_40,False
77,gudbrandsdalsost tine,500 gr,2019,40,SPAR,50.9,2019_40,False
77,gudbrandsdalsost tine,500 gr,2019,40,EXTRA,46.9,2019_40,False
153,smøreost skinke tube,175 gr,2019,40,KIWI,26.9,2019_40,False
153,smøreost skinke tube,175 gr,2019,40,MENY,28.9,2019_40,False
153,smøreost skinke tube,175 gr,2019,40,OBS,27.6,2019_40,False
153,smøreost skinke tube,175 gr,2019,40,REMA,27.0,2019_40,False
153,smøreost skinke tube,175 gr,2019,40,SPAR,32.5,2019_40,False
153,smøreost skinke tube,175 gr,2019,40,EXTRA,27.1,2019_40,False
304,"dansk salami, eget merke",150 gram,2019,40,KIWI,13.68,2019_40,False
304,"dansk salami, eget merke",150 gram,2019,40,MENY,13.45,2019_40,False
304,"dansk salami, eget merke",150 gram,2019,40,OBS,13.58,2019_40,False
304,"dansk salami, eget merke",150 gram,2019,40,REMA,13.5,2019_40,False
304,"dansk salami, eget merke",150 gram,2019,40,SPAR,13.74,2019_40,False
304,"dansk salami, eget merke",150 gram,2019,40,EXTRA,13.56,2019_40,False
589,gilde håndlaget sylte,100 gram,2019,40,KIWI,28.0,2019_40,False
589,gilde håndlaget sylte,100 gram,2019,40,MENY,31.5,2019_40,False
589,gilde håndlaget sylte,100 gram,2019,40,OBS,28.6,2019_40,False
589,gilde håndlaget sylte,100 gram,2019,40,REMA,28.1,2019_40,False
589,gilde håndlaget sylte,100 gram,2019,40,SPAR,30.9,2019_40,False
589,gilde håndlaget sylte,100 gram,2019,40,EXTRA,28.1,2019_40,False
243,"torsk m purresaus, gulrøtter",550vgram,2019,40,KIWI,59.0,2019_40,False
243,"torsk m purresaus, gulrøtter",550vgram,2019,40,MENY,49.9,2019_40,False
243,"torsk m purresaus, gulrøtter",550vgram,2019,40,OBS,60.3,2019_40,False
243,"torsk m purresaus, gulrøtter",550vgram,2019,40,REMA,59.1,2019_40,False
243,"torsk m purresaus, gulrøtter",550vgram,2019,40,SPAR,64.9,2019_40,False
243,"torsk m purresaus, gulrøtter",550vgram,2019,40,EXTRA,59.2,2019_40,False
564,fjordland pasta med ost og skinkesaus,350 gr,2019,40,KIWI,42.3,2019_40,False
564,fjordland pasta med ost og skinkesaus,350 gr,2019,40,MENY,47.9,2019_40,False
564,fjordland pasta med ost og skinkesaus,350 gr,2019,40,OBS,43.3,2019_40,False
564,fjordland pasta med ost og skinkesaus,350 gr,2019,40,REMA,42.4,2019_40,False
564,fjordland pasta med ost og skinkesaus,350 gr,2019,40,SPAR,45.9,2019_40,False
564,fjordland pasta med ost og skinkesaus,350 gr,2019,40,EXTRA,42.5,2019_40,False
143,fjordland risgrøt,970 gr,2019,40,KIWI,22.5,2019_40,False
143,fjordland risgrøt,970 gr,2019,40,MENY,32.9,2019_40,False
143,fjordland risgrøt,970 gr,2019,40,OBS,23.8,2019_40,False
143,fjordland risgrøt,970 gr,2019,40,REMA,22.6,2019_40,False
143,fjordland risgrøt,970 gr,2019,40,SPAR,32.9,2019_40,False
143,fjordland risgrøt,970 gr,2019,40,EXTRA,22.7,2019_40,False
433,matfløte 18%,3 dl,2019,40,KIWI,16.8,2019_40,False
433,matfløte 18%,3 dl,2019,40,MENY,17.9,2019_40,False
433,matfløte 18%,3 dl,2019,40,OBS,17.8,2019_40,False
433,matfløte 18%,3 dl,2019,40,REMA,16.9,2019_40,False
433,matfløte 18%,3 dl,2019,40,SPAR,20.2,2019_40,False
433,matfløte 18%,3 dl,2019,40,EXTRA,17.0,2019_40,False
