,product_id,product_name,product_type,price_KIWI,price_MENY,price_OBS,price_REMA 1000,price_SPAR,price_EXTRA,year,week
27,99,Oboy,450 gr pose,25.9,27.9,27.7,25.9,27.9,25.9,2020,23
28,182,Ballerina kjeks Nougat,205 gr,25.4,28.9,27.1,25.4,27.5,25.4,2020,23
29,74,Pepsi Max,"1,5 liter",33.9,36.9,33.9,33.9,38.5,33.9,2020,23
30,613,Sun Lolly Jordbær,10 stk,39.9,44.9,41.8,39.9,44.9,39.9,2020,23
31,477,Solo plastflaske,"0,5 liter",24.9,26.9,24.9,24.9,18.9,24.9,2020,23
32,70,Cheez Doodles,120 gr,18.9,20.5,10.0,18.9,14.9,18.9,2020,23
33,71,Potetgull Maarud Salt,240 gr Salt,27.9,29.5,27.9,27.9,26.9,27.9,2020,23
34,68,Smågodt,1 hg,14.9,16.5,14.9,14.9,16.9,14.9,2020,23
35,69,Melkesjokolade Freia,200 gr,39.9,42.5,29.9,39.9,34.9,39.9,2020,23
36,259,Bounty Trio,85 gr,14.2,15.9,14.4,14.2,15.5,14.2,2020,23
37,431,Mandelstang Freia,43 gr,15.6,14.9,15.9,15.6,16.9,15.6,2020,23
38,472,Meller,38 gram,11.9,13.5,12.7,11.9,13.9,11.9,2020,23
0,2,Bananer,1 kg løsvekt,19.9,24.9,22.9,21.9,22.9,21.9,2020,24
1,6,Agurk,1 stk,19.9,21.9,19.9,19.9,21.9,19.9,2020,24
2,176,Kinakål,stk,28.9,32.9,29.9,29.9,31.9,28.9,2020,24
3,8,Brokkoli,1 stk,24.9,26.9,27.9,24.9,26.9,26.9,2020,24
4,9,Blomkål,1 stk,29.9,32.9,29.9,29.9,26.9,29.9,2020,24
5,575,Skivet Ridderost Tine,170 gr,34.4,36.9,20.0,34.4,37.5,34.4,2020,24
6,21,Revet ost original Tine,300gr,46.4,48.9,48.7,46.4,49.9,46.4,2020,24
7,680,"Gulost Norvegia, liten bit",500 gram,59.9,64.9,63.5,59.9,67.9,59.9,2020,24
8,625,"Ekte kokt skinke, 3 stk",330 gram,70.2,77.7,71.5,70.2,77.7,70.13,2020,24
9,16,Stjernebacon,140 gr,28.5,30.9,30.54,28.5,31.5,28.53,2020,24
10,22,Wienerpølser Gilde,520 gr,45.2,49.9,46.08,45.2,49.9,45.2,2020,24
11,24,Kjøttdeig billigste type,400 gr,39.1,39.1,43.9,39.1,39.9,39.1,2020,24
12,79,Karbonader Gilde,810 gr,79.9,87.0,63.0,79.9,85.9,79.92,2020,24
13,581,Storfe Ytrefilet,150 gram,59.8,59.8,59.8,59.79,65.8,59.8,2020,24
14,32,Lettrømme Tine,3 dl,15.0,19.5,15.3,15.0,16.9,15.0,2020,24
15,28,Lettmelk Tine,1 liter,17.9,18.9,17.9,17.9,18.9,17.9,2020,24
16,199,Tine Sjokomelk,1 lit,26.9,28.9,28.2,26.9,29.7,26.9,2020,24
17,35,Tine Meierismør,1/2 kilo,39.9,42.5,41.8,39.9,42.9,39.9,2020,24
18,160,Italiensk salat med skinke,180 gr,15.4,20.9,19.8,15.4,20.9,15.4,2020,24
19,41,Grandiosa Original,575 gr,37.5,49.9,39.9,37.5,49.9,37.5,2020,24
20,44,Laks,4 pakning pris per 500 gr,47.0,47.4,47.0,47.0,47.4,47.0,2020,24
21,47,Makrell i tomat,Stabburet,13.1,17.5,13.8,13.1,18.5,13.1,2020,24
22,46,Nugatti Original,500 gram,27.9,29.9,28.4,27.9,32.5,27.9,2020,24
23,83,Jordbærsyltetøy Nora,400 gr hjemmelaget,25.9,27.9,27.7,25.9,27.9,25.9,2020,24
24,224,Amerikansk gryte,188 gram,27.9,38.5,29.8,27.9,29.9,27.9,2020,24
25,211,Meksikansk tomatsuppe,Pose,19.9,21.2,21.2,19.9,21.5,19.9,2020,24
26,61,Billigste kneip,1 stk,7.9,7.9,7.9,7.9,7.9,7.9,2020,24
27,468,"Taco salsa medium, OLP",226 gram,15.9,18.9,17.0,15.9,18.9,15.9,2020,24
28,483,Taco spice mix 3X25G,14.40 16.00 15.40 14.40 15.90 14.40,,,,,,,2020,24
29,577,Tortillas beger,8 stk,23.9,26.9,25.5,23.9,25.9,23.9,2020,24
30,59,Nescafé Gull refill,100 gr,29.9,33.9,33.0,29.9,33.9,31.4,2020,24
31,100,Smacks Honnikorn,375 gr,21.5,28.6,21.9,21.5,28.5,21.5,2020,24
32,569,Sætre Snackers,120 gr,17.9,19.9,19.1,17.9,19.5,17.9,2020,24
33,391,JIF Kjøkken Spray,500 ml,32.9,35.0,34.5,32.9,34.9,32.9,2020,24
34,163,Smash,200 gr,29.8,51.5,48.5,29.8,49.9,29.9,2020,24
0,19,Norvegia,1 kg,79.2,117.0,99.0,79.2,118.0,99.0,2020,25
1,186,Gilde original ovnsbakt leverpostei,190 gr,15.1,20.9,19.2,15.1,20.5,15.1,2020,25
2,621,"Favoritt Salami, Gilde",150 gram,38.7,30.03,24.43,38.7,41.9,38.7,2020,25
3,187,Gilde skinnfri kjøttpølse,450gr,22.2,30.7,29.9,22.2,29.9,22.2,2020,25
4,23,Grillpølser Gilde,600 gr,29.5,39.2,32.9,29.5,39.9,29.5,2020,25
5,24,Kjøttdeig billigste type,400 gr,48.9,39.1,49.9,48.9,39.9,48.9,2020,25
6,143,Fjordland risgrøt,970 gr,34.9,38.5,36.6,34.9,37.5,34.9,2020,25
7,433,Matfløte 18%,3 dl,16.4,17.9,17.2,16.4,20.4,16.4,2020,25
8,32,Lettrømme Tine,3 dl,15.0,19.5,19.2,15.0,19.5,15.0,2020,25
9,96,Biola Blåbær,1 liter,34.9,37.9,35.5,34.9,37.9,34.9,2020,25
10,201,Tine Yoghurt Melon/pasjonsfrukt 4pk,4x150gr,18.5,19.1,18.8,18.5,18.9,18.5,2020,25
11,217,Go Morgen Vanilje m/nøttemix,195 gr,12.9,14.5,13.1,12.9,13.9,12.9,2020,25
12,98,Go Morgen Skogsbær,195 gr,12.9,14.5,13.1,12.9,13.9,12.9,2020,25
13,81,Mager Cottage Cheese Tine,400 gr mager,23.9,30.9,30.4,23.9,31.0,23.9,2020,25
14,416,Melange Flytende,520 ml,27.9,30.9,28.4,27.9,29.9,27.9,2020,25
15,306,Delikat rekesalat,200 gram,26.9,28.6,27.4,26.9,28.5,26.9,2020,25
16,18,Mills Kaviar,185 gr,15.9,21.2,20.2,15.9,20.9,15.9,2020,25
17,39,Big One Classic Pizza,560 gr,49.9,59.9,54.9,49.9,59.9,49.9,2020,25
18,41,Grandiosa Original,575 gr,37.5,49.9,46.9,37.5,49.9,37.5,2020,25
19,47,Makrell i tomat,Stabburet,13.4,17.5,17.3,13.4,18.5,16.5,2020,25
20,224,Amerikansk gryte,188 gram,34.9,38.5,37.3,34.9,29.9,34.9,2020,25
21,111,Tomatsuppe Original,91 gr,14.8,15.9,15.7,14.8,15.9,14.8,2020,25
22,109,Bali kyllinggryte,91 gr,29.9,27.9,31.9,29.9,25.9,29.9,2020,25
23,125,Meksikansk Gryte Toro,190 gr,34.9,36.9,37.0,34.9,33.9,34.9,2020,25
24,112,Vafler Toro Fam/Pk,591 gr,14.9,27.5,26.1,14.9,26.9,14.92,2020,25
25,130,Pannekaker Øko. Toro,540 gr Familiepakning,20.9,35.9,36.6,20.9,34.9,20.92,2020,25
26,101,Dolmio Classico,500 gr,23.9,25.9,25.0,23.9,25.9,23.9,2020,25
27,53,Idun Ketchup,530 gr,9.9,15.9,15.1,9.9,15.9,9.9,2020,25
28,465,Polarbrød Havre,16 pk,38.9,42.5,41.4,38.9,42.9,38.9,2020,25
29,482,"Tacosaus medium, OLP",230 gr,10.3,16.9,15.8,10.3,16.9,10.3,2020,25
30,670,"Taco shells, OLP",12 pk,17.9,20.9,19.1,17.9,19.9,17.9,2020,25
31,100,Smacks Honnikorn,375 gr,26.9,28.6,27.4,26.9,28.5,26.9,2020,25
32,207,Havregryn lettkokte Axa,"1,1 kg",15.9,21.2,20.2,15.9,21.5,15.9,2020,25
33,113,Ritz kjeks,200 gram,21.9,24.8,23.3,21.9,23.9,21.9,2020,25
34,157,Gifflar kanel,300 gr,28.9,19.9,25.3,21.5,26.9,28.9,2020,25
0,174,Lime,kg,46.8,51.9,48.9,46.8,49.9,46.8,2020,26
1,6,Agurk,1 stk,17.8,19.9,18.9,17.8,18.9,17.8,2020,26
2,7,Isbergsalat,1 stk,10.0,21.9,21.9,10.0,11.94,10.0,2020,26
3,8,Brokkoli,1 stk,24.8,19.9,24.9,24.8,26.9,24.8,2020,26
4,175,Purreløk,kg,39.8,64.9,39.9,39.8,32.9,39.8,2020,26
5,554,Woksaus Sweet and sour,120 gr,16.9,18.5,18.0,16.9,18.5,16.9,2020,26
6,506,Kremost Krydder,125 gram,13.5,17.9,17.2,13.5,16.9,13.5,2020,26
7,20,Gulost Synnøve,1 kg,71.2,69.9,92.9,71.2,105.0,71.2,2020,26
8,578,Gudbrandsdalsost skivet Tine,130 gr,17.9,19.9,18.2,17.9,21.9,17.9,2020,26
9,156,Prim original Tine,300 gr,23.9,25.9,24.3,23.9,25.9,23.9,2020,26
10,204,Philadelphia light,200gr,29.9,32.9,31.5,29.9,32.9,30.9,2020,26
11,16,Stjernebacon,140 gr,28.5,30.9,30.45,28.5,31.5,28.53,2020,26
12,31,Kremfløte Tine,3 dl,16.9,17.9,17.2,16.9,19.9,16.9,2020,26
13,29,Helmelk Tine,1 liter,19.4,20.5,19.4,19.4,20.5,19.4,2020,26
14,150,Grandiosa Hj.laget m/kjøttdeig 1 kg,med kjøttdeig,89.0,67.2,90.7,89.0,95.9,89.0,2020,26
15,324,Familiens Fiskegrateng,1 kilo,59.4,66.9,61.9,59.8,66.9,59.9,2020,26
16,48,Leverpostei,100 gr,8.9,9.5,9.0,8.9,9.9,8.9,2020,26
17,84,Bringebærsyltetøy Nora,400 gr hjemmelaget,19.9,21.9,21.2,19.9,21.9,19.9,2020,26
18,531,Spaghetti A la Capri,870 gram,29.0,31.9,30.8,29.0,31.5,29.0,2020,26
19,108,Betasuppe Toro,112 gr,23.3,25.5,23.7,23.3,24.9,23.3,2020,26
20,211,Meksikansk tomatsuppe,Pose,19.9,21.2,21.2,19.9,21.5,19.9,2020,26
21,110,Pizzafyll Tomat og løk,50 gr,17.9,19.5,18.2,17.9,19.5,17.9,2020,26
22,541,"Pizzafyll Mexicana, Toro",60 gram,14.3,19.5,19.1,14.3,19.5,14.3,2020,26
23,366,Freia vaniljesukker 175 gr,175 gram,18.9,22.5,20.2,18.9,22.5,18.9,2020,26
24,537,"Sukkerkulør, Toro",90 gram,14.4,15.7,14.4,14.4,15.5,14.4,2020,26
25,144,Toro Brownies,530 gram,29.9,31.9,31.3,29.9,29.9,29.9,2020,26
26,378,"Hvit saus, Toro",38 gram,10.4,11.2,10.6,10.4,11.5,10.4,2020,26
27,89,Bernaisesaus Toro,4 pakning,28.4,29.9,24.9,28.4,29.9,28.4,2020,26
28,127,Ertestuing 5 minutter Toro,164 gr,20.9,22.9,21.3,20.9,22.5,20.9,2020,26
29,105,Soyasaus Kikkoman,150 ml,24.9,29.9,26.1,24.9,29.9,24.9,2020,26
30,100,Smacks Honnikorn,375 gr,26.9,27.9,27.4,26.9,28.9,26.9,2020,26
31,73,Coca Cola,"1,5 liter",35.9,38.9,35.9,35.9,39.5,35.9,2020,26
32,74,Pepsi Max,"1,5 liter",33.9,36.9,33.9,33.9,38.5,33.9,2020,26
33,390,JIF Baderom Spray,500 ml,33.8,36.0,35.4,33.8,36.5,33.8,2020,26
34,447,OMO Color Refill,490 ml,35.9,38.9,38.4,35.9,38.9,35.9,2020,26
35,302,Daim Dobbel Freia,56 gr,17.7,19.9,18.9,17.7,19.9,17.7,2020,26
36,116,Laban Seigmenn,300 gr,29.4,49.5,31.4,29.4,46.9,29.4,2020,26
37,196,Freia Dronningsjokolade,100gr,17.9,19.9,18.7,17.9,19.9,17.9,2020,26
38,209,Kvikk lunsj,47gr,12.5,13.5,12.6,12.5,13.9,12.5,2020,26
39,453,Pepe Lakris Big,32 gram,12.4,13.9,13.2,12.4,13.5,12.4,2020,26
0,6,Agurk,1 stk,19.9,21.9,19.9,19.9,21.9,19.9,2020,27
1,7,Isbergsalat,1 stk,10.0,24.9,9.9,10.0,19.9,10.0,2020,27
2,8,Brokkoli,1 stk,24.9,27.9,14.9,24.9,26.9,24.9,2020,27
3,9,Blomkål,1 stk,16.9,22.9,14.9,19.9,19.9,19.9,2020,27
4,19,Norvegia,1 kg,79.2,117.0,99.0,79.2,118.0,79.2,2020,27
5,77,Gudbrandsdalsost Tine,500 gr,51.6,54.9,54.4,51.6,55.9,51.6,2020,27
6,454,Pepperoni Grilstad,100 gram,29.9,34.5,33.3,29.9,33.5,30.9,2020,27
7,79,Karbonader Gilde,810 gr,79.9,86.0,85.41,79.9,69.9,79.92,2020,27
8,27,Kyllingfilet,1 kg,75.21,129.29,94.0,75.24,75.64,75.21,2020,27
9,31,Kremfløte Tine,3 dl,16.9,17.9,17.2,16.9,19.9,16.9,2020,27
10,32,Lettrømme Tine,3 dl,15.0,19.9,19.2,15.0,19.5,15.0,2020,27
11,28,Lettmelk Tine,1 liter,17.9,18.9,17.9,17.9,18.9,17.9,2020,27
12,522,Yoplait Yoghurt Vanilje,4 stk,22.4,23.9,23.9,22.4,23.9,22.4,2020,27
13,36,Melange margarin,500 gram,22.3,30.5,23.4,22.3,29.9,22.3,2020,27
14,318,"Ekte Remulade, Mills",165 gram,18.1,25.9,18.4,18.1,24.9,18.1,2020,27
15,205,Egg billigste type,12 stk,19.4,26.6,19.4,19.4,24.5,19.4,2020,27
16,39,Big One Classic Pizza,560 gr,39.9,59.9,54.9,39.9,59.9,39.9,2020,27
17,524,Makrell i tomat 6 pk,6 stk,31.9,36.5,36.2,31.9,34.5,33.8,2020,27
18,561,Tomatpurre Staveland,180 gr,7.5,9.5,9.0,7.5,8.5,8.7,2020,27
19,107,Lasagne Toro,310 gr Familiepakning,41.5,46.5,44.4,41.5,44.9,43.6,2020,27
20,108,Betasuppe Toro,112 gr,23.2,26.0,24.4,23.2,24.9,24.0,2020,27
21,148,Lofoten Fiskesuppe,69 gram,19.9,21.9,21.8,19.9,21.5,20.5,2020,27
22,124,Bergensk Fiskesuppe Toro,81 gr,16.9,18.9,18.4,16.9,18.5,17.2,2020,27
23,109,Bali kyllinggryte,91 gr,29.9,33.5,33.2,29.9,32.5,29.9,2020,27
24,378,"Hvit saus, Toro",38 gram,10.4,11.5,10.8,10.4,10.9,10.6,2020,27
25,271,"Brun saus uten løk, Toro",44 gram,10.9,11.9,11.3,10.9,11.9,11.2,2020,27
26,95,Hamburgerdressing Idun,470 gr flaske,19.4,21.9,21.4,19.4,21.5,21.0,2020,27
27,59,Nescafé Gull refill,100 gr,29.9,33.9,31.9,29.9,33.9,29.9,2020,27
28,391,JIF Kjøkken Spray,500 ml,32.9,35.9,35.5,32.9,35.5,33.9,2020,27
29,65,Omo Color,"1,17 kg",53.9,58.9,56.2,53.9,57.9,56.0,2020,27
30,68,Smågodt,1 hg,14.9,16.5,14.9,14.9,16.9,14.9,2020,27
31,117,Melkerull Freia,74 gr,18.8,21.0,19.7,18.8,21.5,18.8,2020,27
32,334,Firkløver Freia,200 gr,39.9,43.9,29.9,39.9,42.9,39.9,2020,27
0,174,Lime,kg,42.8,47.9,44.9,42.8,44.9,42.8,2020,28
1,608,Blåbær,125 gram,26.9,29.9,19.9,26.8,26.9,26.8,2020,28
2,610,Vannmelon,1 kilo,12.9,12.9,10.0,15.8,12.9,12.9,2020,28
3,177,Kiwi,stk,6.8,7.5,7.5,6.8,7.9,6.8,2020,28
4,2,Bananer,1 kg løsvekt,19.8,24.9,19.9,19.8,22.9,19.9,2020,28
5,19,Norvegia,1 kg,99.0,117.0,119.9,99.0,118.0,99.0,2020,28
6,21,Revet ost original Tine,300gr,46.4,48.9,49.9,46.4,49.9,46.4,2020,28
7,450,"Ostegrill, Gilde",480 gram,27.9,30.9,29.5,27.9,43.9,28.7,2020,28
8,31,Kremfløte Tine,3 dl,17.9,19.9,21.3,18.9,19.9,17.9,2020,28
9,32,Lettrømme Tine,3 dl,16.9,18.9,19.1,16.9,19.9,16.9,2020,28
10,28,Lettmelk Tine,1 liter,17.9,18.9,17.9,17.9,18.9,17.9,2020,28
11,199,Tine Sjokomelk,1 lit,20.2,24.9,24.9,20.2,27.9,20.2,2020,28
12,96,Biola Blåbær,1 liter,26.7,37.9,35.5,26.7,37.9,26.7,2020,28
13,185,Tine Yoghurt Jordbær 4pk,4x150gr,17.9,19.5,19.9,17.9,19.9,17.9,2020,28
14,165,Rislunsj m/jordbær,150 gr,10.9,12.0,10.9,10.9,11.9,10.9,2020,28
15,630,"Q frokost Yoghurt, blåbær",125 gram,13.2,13.9,14.0,13.2,14.5,13.2,2020,28
16,35,Tine Meierismør,1/2 kilo,42.9,43.9,46.9,42.9,44.9,42.9,2020,28
17,112,Vafler Toro Fam/Pk,591 gr,24.9,26.9,29.9,24.9,26.9,29.9,2020,28
18,59,Nescafé Gull refill,100 gr,29.9,33.9,43.4,29.9,34.9,29.9,2020,28
19,225,Ananasbiter 3 pk eget m.,3 pk,15.9,17.5,15.9,15.9,17.5,15.9,2020,28
20,395,"Jordbærgele, Freia",125 gram,10.9,12.5,12.9,10.9,12.9,10.9,2020,28
21,264,"Bringebærgele, Freia",125 gram,13.9,16.0,14.1,13.9,15.9,13.9,2020,28
22,500,Sitrongele,125 gram,16.9,18.9,17.0,16.9,18.9,16.9,2020,28
23,86,Piano vaniljesaus,1 liter,26.9,28.5,26.9,26.9,28.9,26.9,2020,28
24,172,Farris naturell,"1,5 liter",19.9,24.0,12.9,19.9,25.9,19.9,2020,28
25,73,Coca Cola,"1,5 liter",34.2,36.9,34.4,34.2,37.9,34.2,2020,28
26,74,Pepsi Max,"1,5 liter",32.2,36.9,32.4,32.2,36.9,32.2,2020,28
27,613,Sun Lolly Jordbær,10 stk,31.9,43.9,34.9,31.9,44.9,31.9,2020,28
28,477,Solo plastflaske,"0,5 liter",20.3,26.0,24.9,20.3,25.9,20.3,2020,28
29,478,Solo Plastflaske,"1,5 liter",33.2,34.9,33.4,33.2,37.9,33.2,2020,28
30,309,Dobbeldusch Sport,250 ml,19.9,21.5,20.6,19.9,21.5,20.4,2020,28
31,381,Håndsåpe Lano Refill,300 ml,21.9,21.5,21.9,21.9,22.9,21.9,2020,28
32,151,Spenol,250 ml fuktighetskrem,29.9,29.9,29.9,29.9,31.9,29.9,2020,28
33,334,Firkløver Freia,200 gr,39.9,42.9,29.9,39.9,43.9,39.9,2020,28
34,580,Vaniljeis eget merke,3 liter,22.9,22.9,22.9,22.9,22.9,22.9,2020,28
35,616,Kroneis Sjokolade Dipl./Henning,145 ml,16.9,26.0,19.72,17.4,26.0,19.72,2020,28
0,2,Bananer,1 kg løsvekt,19.8,24.9,19.9,19.8,22.9,19.9,2020,29
1,6,Agurk,1 stk,18.8,20.9,18.9,18.8,19.9,18.8,2020,29
2,176,Kinakål,stk,24.8,27.9,31.9,24.8,26.9,24.8,2020,29
3,8,Brokkoli,1 stk,14.8,24.9,26.9,14.8,27.9,14.9,2020,29
4,9,Blomkål,1 stk,14.8,22.9,14.9,14.8,26.9,14.9,2020,29
5,575,Skivet Ridderost Tine,170 gr,34.9,37.9,37.4,34.9,37.9,34.9,2020,29
6,21,Revet ost original Tine,300gr,46.4,48.9,49.9,46.4,37.9,46.4,2020,29
7,680,"Gulost Norvegia, liten bit",500 gram,59.4,64.9,66.45,59.9,67.9,59.9,2020,29
8,625,"Ekte kokt skinke, 3 stk",330 gram,70.2,79.5,76.73,70.2,68.7,70.13,2020,29
9,16,Stjernebacon,140 gr,29.8,32.9,31.94,28.5,32.9,29.93,2020,29
10,22,Wienerpølser Gilde,520 gr,45.2,49.9,47.12,45.2,49.9,45.2,2020,29
11,24,Kjøttdeig billigste type,400 gr,49.9,49.9,51.2,49.9,49.9,49.9,2020,29
12,79,Karbonader Gilde,810 gr,84.3,92.0,62.91,84.3,89.9,84.42,2020,29
13,581,Storfe Ytrefilet,150 gram,56.0,63.8,59.8,56.01,65.8,56.0,2020,29
14,32,Lettrømme Tine,3 dl,16.9,18.9,19.1,16.9,19.9,16.9,2020,29
15,28,Lettmelk Tine,1 liter,17.9,18.9,17.9,17.9,18.9,17.9,2020,29
16,199,Tine Sjokomelk,1 lit,20.2,24.9,24.9,20.2,27.9,20.2,2020,29
17,35,Tine Meierismør,1/2 kilo,42.9,43.9,46.9,42.9,44.9,42.9,2020,29
18,160,Italiensk salat med skinke,180 gr,15.3,21.5,19.0,15.3,21.9,15.3,2020,29
19,41,Grandiosa Original,575 gr,47.9,50.5,47.9,47.9,49.9,47.9,2020,29
20,44,Laks,4 pakning pris per 500 gr,47.0,47.0,47.0,47.0,47.4,47.0,2020,29
21,47,Makrell i tomat,Stabburet,16.5,17.9,18.0,16.5,19.5,16.9,2020,29
22,46,Nugatti Original,500 gram,29.9,31.5,30.4,27.9,33.5,29.9,2020,29
23,83,Jordbærsyltetøy Nora,400 gr hjemmelaget,27.9,29.9,30.5,27.9,29.5,27.9,2020,29
24,224,Amerikansk gryte,188 gram,35.9,37.9,38.8,35.9,37.9,27.9,2020,29
25,211,Meksikansk tomatsuppe,Pose,21.9,21.5,21.9,21.9,21.9,21.9,2020,29
26,61,Billigste kneip,1 stk,7.9,7.9,7.9,7.9,7.9,6.9,2020,29
27,468,"Taco salsa medium, OLP",226 gram,16.9,19.9,18.9,16.9,11.94,16.9,2020,29
28,483,Taco spice mix 3X25G,15.40 17.00 16.90 15.40 10.14 15.40,,,,,,,2020,29
29,577,Tortillas beger,8 stk,25.4,28.5,27.0,25.4,16.5,25.4,2020,29
30,59,Nescafé Gull refill,100 gr,29.9,33.9,43.4,29.9,34.9,29.9,2020,29
31,100,Smacks Honnikorn,375 gr,26.9,28.7,30.5,26.9,31.5,34.1,2020,29
32,569,Sætre Snackers,120 gr,18.9,20.9,20.2,18.9,20.9,18.9,2020,29
33,391,JIF Kjøkken Spray,500 ml,34.9,36.9,35.5,34.9,36.5,34.9,2020,29
34,163,Smash,200 gr,46.9,46.5,50.5,48.5,39.9,50.0,2020,29
0,2,Bananer,1 kg løsvekt,19.9,24.9,20.9,19.9,22.9,19.9,2020,30
1,6,Agurk,1 stk,17.9,21.9,18.9,17.9,19.9,17.9,2020,30
2,7,Isbergsalat,1 stk,19.9,22.9,21.9,19.9,22.9,19.9,2020,30
3,8,Brokkoli,1 stk,14.9,22.9,25.9,15.0,22.9,14.9,2020,30
4,9,Blomkål,1 stk,14.9,22.9,25.9,14.9,21.9,14.9,2020,30
5,19,Norvegia,1 kg,99.0,117.0,99.0,99.0,118.0,99.0,2020,30
6,77,Gudbrandsdalsost Tine,500 gr,51.6,56.9,54.1,51.6,56.9,51.6,2020,30
7,154,Kokt skinke Gilde,110 gr,23.4,24.9,24.66,23.4,26.9,23.38,2020,30
8,23,Grillpølser Gilde,600 gr,29.5,40.9,30.9,29.5,39.9,29.5,2020,30
9,24,Kjøttdeig billigste type,400 gr,49.9,49.9,50.8,49.9,56.9,49.9,2020,30
10,32,Lettrømme Tine,3 dl,16.9,18.9,17.2,16.9,19.9,16.9,2020,30
11,29,Helmelk Tine,1 liter,19.4,20.5,19.4,19.4,20.5,19.4,2020,30
12,30,Skummet melk Tine,1 liter,16.9,17.9,16.9,16.9,18.9,16.9,2020,30
13,199,Tine Sjokomelk,1 lit,20.2,24.9,24.9,20.2,27.9,20.2,2020,30
14,35,Tine Meierismør,1/2 kilo,39.9,45.5,45.5,39.9,44.9,39.9,2020,30
15,18,Mills Kaviar,185 gr,20.9,22.0,21.9,20.9,24.9,20.9,2020,30
16,39,Big One Classic Pizza,560 gr,49.9,59.9,53.3,49.9,59.9,49.9,2020,30
17,41,Grandiosa Original,575 gr,47.9,50.5,47.9,47.9,29.9,47.9,2020,30
18,47,Makrell i tomat,Stabburet,16.5,17.9,17.3,16.5,19.5,16.5,2020,30
19,48,Leverpostei,100 gr,9.9,10.5,9.9,9.9,10.5,9.9,2020,30
20,46,Nugatti Original,500 gram,27.9,31.5,28.4,27.9,33.5,27.9,2020,30
21,84,Bringebærsyltetøy Nora,400 gr hjemmelaget,21.3,22.9,22.7,21.3,22.9,21.3,2020,30
22,103,Idun Sennep,490 gr,17.9,18.9,18.2,17.9,19.5,17.9,2020,30
23,53,Idun Ketchup,530 gr,16.0,16.5,16.3,16.0,16.9,16.0,2020,30
24,99,Oboy,450 gr pose,25.9,28.9,27.7,25.9,28.9,25.9,2020,30
25,73,Coca Cola,"1,5 liter",34.2,36.9,34.2,34.2,37.9,34.2,2020,30
26,70,Cheez Doodles,120 gr,19.9,21.5,20.2,19.9,22.5,19.9,2020,30
27,71,Potetgull Maarud Salt,240 gr Salt,24.9,29.9,29.6,24.9,29.9,24.9,2020,30
28,68,Smågodt,1 hg,14.9,16.5,14.9,14.9,16.9,14.9,2020,30
29,116,Laban Seigmenn,300 gr,46.9,48.9,39.9,46.9,48.9,46.9,2020,30
0,6,Agurk,1 stk,19.4,21.9,19.9,19.4,21.9,19.4,2020,31
1,10,Champignon,1 kg,46.8,54.9,53.9,46.8,49.9,51.3,2020,31
2,9,Blomkål,1 stk,24.8,26.9,25.9,24.8,21.9,24.9,2020,31
3,506,Kremost Krydder,125 gram,13.5,17.5,17.2,13.5,17.5,13.5,2020,31
4,679,"Gulost Synnøve, liten bit",450 gram,53.16,58.03,54.19,57.0,58.03,53.16,2020,31
5,578,Gudbrandsdalsost skivet Tine,130 gr,17.9,19.9,18.2,17.9,21.9,17.9,2020,31
6,526,Jubelsalami,100 gr,32.9,34.9,33.5,32.9,36.5,32.9,2020,31
7,187,Gilde skinnfri kjøttpølse,450gr,22.2,30.9,23.3,22.2,30.9,22.2,2020,31
8,27,Kyllingfilet,1 kg,94.0,129.9,94.0,94.0,99.29,94.0,2020,31
9,418,"Kulturmelk, Tine",1 liter,17.9,20.5,18.2,17.9,20.5,17.9,2020,31
10,29,Helmelk Tine,1 liter,19.4,20.5,19.4,19.4,20.5,19.4,2020,31
11,217,Go Morgen Vanilje m/nøttemix,195 gr,10.0,13.9,13.1,10.0,13.9,10.0,2020,31
12,261,"Melange Margarin, stor",1 kilo,49.5,54.9,52.5,50.5,52.9,49.5,2020,31
13,17,Mills Majones,330 gr (2 poser),29.9,35.9,31.9,32.9,35.9,29.9,2020,31
14,205,Egg billigste type,12 stk,21.9,26.6,21.9,21.9,23.9,21.9,2020,31
15,246,"Grandiosa, tynn bunn Pepp.",305 gram,42.9,50.9,45.9,43.9,48.9,42.9,2020,31
16,681,Peppes Triple Meat,545 gram,69.9,78.9,74.7,69.9,78.9,69.9,2020,31
17,43,Fiskepinner Findus,750 gram,54.9,56.5,54.9,54.9,56.9,54.9,2020,31
18,675,"Leverpostei, stor boks",200 gram,14.9,16.4,15.6,14.9,16.5,14.9,2020,31
19,133,Tyttebærsyltetøy Nora Hj.laget,400 gr,39.9,42.5,42.6,39.9,42.9,39.9,2020,31
20,108,Betasuppe Toro,112 gr,23.9,26.0,24.3,23.9,25.5,23.9,2020,31
21,124,Bergensk Fiskesuppe Toro,81 gr,18.9,19.9,18.9,18.9,19.9,18.9,2020,31
22,682,Italienske gryte,176 gram,34.9,38.9,37.3,34.9,39.9,34.9,2020,31
23,109,Bali kyllinggryte,91 gr,29.9,33.5,31.9,29.9,33.5,29.9,2020,31
24,440,"Vafler liten pk, Toro",246 gram,16.9,17.9,17.2,16.9,17.9,16.9,2020,31
25,677,"Bernaisesaus 1 pose, Toro",28 gram,14.9,16.9,15.1,15.4,16.9,14.9,2020,31
26,268,"Kjøttkakesaus 1 pose, Toro",45 gram,14.9,16.4,15.1,14.9,16.5,14.9,2020,31
